[28/Sep/2025:08:16:20 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/" [Client 172.17.0.1] [Length 640] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "-"
[28/Sep/2025:08:16:46 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1453] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:16:46 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:16:46 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:16:51 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1453] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:16:51 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:16:51 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:16:56 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1453] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:16:56 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:16:56 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:01 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1453] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:01 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:01 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:01 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/disks" [Client 172.17.0.1] [Length 325] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:01 +0000] - 503 503 - GET http casaos.s4home.dpdns.org "/v2/local_storage/merge" [Client 172.17.0.1] [Length 126] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:01 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/storage?system=show" [Client 172.17.0.1] [Length 547] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:06 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1453] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:06 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:06 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:11 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1453] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:11 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:11 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:16 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/container/networks" [Client 172.17.0.1] [Length 402] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:16 +0000] - 404 404 - POST http casaos.s4home.dpdns.org "/v2/message_bus/event/casaos-ui/casaos-ui:app:appsexsiting_open" [Client 172.17.0.1] [Length 55] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:16 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/container/bb66d673edc6b217047cb59be38725b3e5e9bf1326137b86f705a9c7231ba265" [Client 172.17.0.1] [Length 573] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:16 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1453] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:16 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:16 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/apps?recommend=true" [Client 172.17.0.1] [Length 106682] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:16 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:21 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1453] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:21 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:21 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:26 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1453] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:26 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:26 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:17:27 +0000] - 101 101 - GET http casaos.s4home.dpdns.org "/v2/message_bus/socket.io/?EIO=3&transport=websocket" [Client 172.17.0.1] [Length 8969] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "-"
[28/Sep/2025:08:18:12 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/status" [Client 172.17.0.1] [Length 91] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:12 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/wallpaper" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:12 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/system" [Client 172.17.0.1] [Length 162] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:12 +0000] - 404 404 - POST http casaos.s4home.dpdns.org "/v2/message_bus/event/casaos-ui/casaos-ui:global:global_visit" [Client 172.17.0.1] [Length 55] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:12 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/sys/utilization" [Client 172.17.0.1] [Length 374] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:12 +0000] - 404 404 - GET http casaos.s4home.dpdns.org "/v1/users/avatar?token=eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VybmFtZSI6IlNocmlzaGVzaGEiLCJpZCI6MSwiaXNzIjoiY2FzYW9zIiwiZXhwIjoxNzU5MDU4MTg5LCJuYmYiOjE3NTkwNDczODksImlhdCI6MTc1OTA0NzM4OX0.2KHOEPkTzW14R0MqdvXBjV3EBWLgDx6LQbdy9xl9DP0E7mNvB6vayUeu3hhF5NYEWB5u9LpyxzhDl9jlzkC54w" [Client 172.17.0.1] [Length 43] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:12 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/gateway/port" [Client 172.17.0.1] [Length 67] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:12 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/users/events" [Client 172.17.0.1] [Length 27] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:12 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/sys/version" [Client 172.17.0.1] [Length 362] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:12 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current" [Client 172.17.0.1] [Length 156] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:12 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/usb/usb-auto-mount" [Client 172.17.0.1] [Length 68] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:12 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/sys/hardware" [Client 172.17.0.1] [Length 93] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:12 +0000] - 404 404 - POST http casaos.s4home.dpdns.org "/v2/message_bus/event/casaos-ui/casaos-ui:topbar:dashboardsetting_searchengine" [Client 172.17.0.1] [Length 55] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:12 +0000] - 404 404 - POST http casaos.s4home.dpdns.org "/v2/message_bus/event/casaos-ui/casaos-ui:topbar:dashboardsetting_showsearchbar" [Client 172.17.0.1] [Length 55] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:12 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1453] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:12 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/widgets_config" [Client 172.17.0.1] [Length 110] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:13 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:13 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:13 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/container/usage" [Client 172.17.0.1] [Length 5387] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:17 +0000] - 503 503 - GET http casaos.s4home.dpdns.org "/v2/local_storage/merge" [Client 172.17.0.1] [Length 126] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:17 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/shortcut" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:17 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/driver" [Client 172.17.0.1] [Length 585] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:17 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/samba/connections" [Client 172.17.0.1] [Length 65] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:17 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/cloud" [Client 172.17.0.1] [Length 65] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:17 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v2/app_management/web/appgrid" [Client 172.17.0.1] [Length 1453] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:17 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/shared_init_data" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:17 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/folder?path=%2FDATA" [Client 172.17.0.1] [Length 269] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:17 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/folder?path=%2F" [Client 172.17.0.1] [Length 853] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:17 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/storage" [Client 172.17.0.1] [Length 547] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:17 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/link" [Client 172.17.0.1] [Length 64] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:17 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/folder?path=%2FDATA" [Client 172.17.0.1] [Length 269] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:17 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/users/current/custom/app_order" [Client 172.17.0.1] [Length 87] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
[28/Sep/2025:08:18:17 +0000] - 200 200 - GET http casaos.s4home.dpdns.org "/v1/storage" [Client 172.17.0.1] [Length 547] [Gzip -] [Sent-to 10.0.0.10] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15" "https://casaos.s4home.dpdns.org/"
